despesa_id,data_despesa,departamento,rubrica,fornecedor,valor,estado,centro_custo
D002847,2025-10-07,DF,Investigação,PrintWay,13150.13,Pago,CC-DF-03
D002848,2026-01-17,DMAT,Pessoal,LabInstruments,17112.65,Pago,CC-DMAT-05
D002849,2025-09-01,DEP,Infraestruturas,DataCloud,58951.2,Pago,CC-DEP-08
D002850,2024-04-01,DEP,Serviços Externos,Campus Services,6461.36,Pago,CC-DEP-12
D002851,2025-04-10,DBIO,Viagens,EduSoft,9118.95,Pago,CC-DBIO-11
D002852,2025-03-09,DEGEIT,Equipamento,Global Office,33687.08,Pago,CC-DEGEIT-03
D002853,2025-02-18,DCM,Bolsas,GreenEnergy,10565.22,Pago,CC-DCM-06
D002854,2026-03-05,DGEO,Pessoal,GreenEnergy,4959.24,Pago,CC-DGEO-09
D002855,2025-12-25,DEP,Pessoal,GreenEnergy,13833.28,Pago,CC-DEP-01
D002856,2026-02-21,DGEO,Serviços Externos,EduSoft,5933.01,Pago,CC-DGEO-04
D002857,2024-12-17,DMAT,Infraestruturas,TechVision,43242.99,Pago,CC-DMAT-04
D002858,2024-11-27,DQ,Serviços Externos,IberTravel,10943.29,Pago,CC-DQ-10
D002859,2024-08-02,DEGEIT,Investigação,IberTravel,3944.25,Pago,CC-DEGEIT-05
D002860,2025-11-25,DQ,Bolsas,PrintWay,16396.52,Pago,CC-DQ-10
D002861,2025-12-06,DMAT,Manutenção,LabInstruments,6420.79,Pago,CC-DMAT-01
D002862,2025-12-12,DMAT,Bolsas,EduSoft,18179.45,Pago,CC-DMAT-02
D002863,2025-01-02,DLC,Investigação,PrintWay,9708.23,Pago,CC-DLC-03
D002864,2024-04-10,DLC,Pessoal,PrintWay,11312.31,Pendente,CC-DLC-02
D002865,2024-04-19,DF,Equipamento,TechVision,30458.17,Pago,CC-DF-09
D002866,2024-06-16,DMAT,Manutenção,Campus Services,17656.6,Pendente,CC-DMAT-05
D002867,2025-12-18,DBIO,Manutenção,TechVision,11816.01,Pendente,CC-DBIO-03
D002868,2024-02-05,DEP,Pessoal,PrintWay,16532.69,Pago,CC-DEP-05
D002869,2025-02-18,DCM,Investigação,Global Office,2369.69,Pago,CC-DCM-06
D002870,2024-11-16,DETI,Serviços Externos,Campus Services,951.98,Pago,CC-DETI-12
D002871,2026-03-24,DLC,Equipamento,EduSoft,2652.67,Pago,CC-DLC-09
D002872,2026-02-27,DMAT,Manutenção,IberTravel,4591.64,Pago,CC-DMAT-04
D002873,2024-10-14,DEP,Bolsas,Campus Services,9618.5,Pago,CC-DEP-04
D002874,2025-03-02,DQ,Manutenção,Campus Services,17073.18,Pago,CC-DQ-02
D002875,2024-04-06,DBIO,Bolsas,IberTravel,1095.1,Pendente,CC-DBIO-11
D002876,2025-05-18,DBIO,Viagens,MedSupply,3040.55,Pago,CC-DBIO-05
D002877,2024-11-06,DBIO,Viagens,PrintWay,13642.82,Pago,CC-DBIO-08
D002878,2025-02-07,DEGEIT,Infraestruturas,MedSupply,13003.94,Anulado,CC-DEGEIT-05
D002879,2025-05-28,DQ,Manutenção,IberTravel,12937.53,Pago,CC-DQ-11
D002880,2025-01-06,DEGEIT,Bolsas,PrintWay,6902.39,Pago,CC-DEGEIT-05
D002881,2024-10-16,DMAT,Infraestruturas,Campus Services,12846.66,Pago,CC-DMAT-05
D002882,2025-10-20,DQ,Viagens,GreenEnergy,4452.29,Pago,CC-DQ-05
D002883,2025-04-21,DEGEIT,Manutenção,TechVision,13607.86,Pendente,CC-DEGEIT-06
D002884,2024-10-21,DLC,Investigação,GreenEnergy,15756.41,Pago,CC-DLC-04
D002885,2025-07-14,DETI,Manutenção,EduSoft,1127.21,Pago,CC-DETI-07
D002886,2024-05-31,DEP,Viagens,LabInstruments,14938.05,Pago,CC-DEP-07
D002887,2025-05-31,DCM,Serviços Externos,EduSoft,14902.38,Pago,CC-DCM-12
D002888,2024-11-11,DGEO,Pessoal,Global Office,14039.44,Pendente,CC-DGEO-08
D002889,2024-05-31,DCM,Manutenção,PrintWay,8117.21,Pendente,CC-DCM-12
D002890,2024-12-26,DGEO,Viagens,DataCloud,4975.13,Pago,CC-DGEO-05
D002891,2025-06-27,DEP,Infraestruturas,TechVision,8917.03,Pago,CC-DEP-05
D002892,2026-03-25,DBIO,Pessoal,Campus Services,6036.23,Pago,CC-DBIO-01
D002893,2025-07-12,DQ,Equipamento,MedSupply,44123.14,Pago,CC-DQ-07
D002894,2024-03-26,DMAT,Serviços Externos,IberTravel,15835.73,Pago,CC-DMAT-10
D002895,2026-02-12,DBIO,Viagens,EduSoft,12868.4,Pendente,CC-DBIO-07
D002896,2025-03-23,DGEO,Bolsas,DataCloud,16667.9,Pago,CC-DGEO-07
D002897,2024-12-30,DGEO,Infraestruturas,PrintWay,53720.21,Pago,CC-DGEO-06
D002898,2024-04-22,DQ,Pessoal,Campus Services,12903.23,Pendente,CC-DQ-07
D002899,2024-06-17,DEP,Serviços Externos,Global Office,1991.16,Pago,CC-DEP-03
D002900,2025-12-09,DEGEIT,Viagens,Campus Services,1980.78,Pago,CC-DEGEIT-06
D002901,2024-08-18,DEGEIT,Serviços Externos,TechVision,17616.51,Pago,CC-DEGEIT-02
D002902,2025-01-20,DEGEIT,Bolsas,GreenEnergy,2668.82,Pago,CC-DEGEIT-11
D002903,2026-01-02,DGEO,Serviços Externos,MedSupply,16936.55,Anulado,CC-DGEO-05
D002904,2026-03-18,DEGEIT,Manutenção,LabInstruments,7293.29,Pago,CC-DEGEIT-02
D002905,2025-09-05,DF,Equipamento,GreenEnergy,26581.47,Pendente,CC-DF-04
D002906,2025-06-19,DEP,Pessoal,TechVision,791.13,Pago,CC-DEP-10
D002907,2024-09-03,DBIO,Bolsas,LabInstruments,7963.38,Pago,CC-DBIO-06
D002908,2024-12-06,DETI,Equipamento,Campus Services,61303.52,Anulado,CC-DETI-11
D002909,2025-12-08,DEGEIT,Infraestruturas,Global Office,3035.73,Pendente,CC-DEGEIT-02
D002910,2025-04-01,DQ,Pessoal,Campus Services,11963.71,Pendente,CC-DQ-01
D002911,2025-01-21,DETI,Investigação,Global Office,5892.51,Pago,CC-DETI-01
D002912,2025-03-09,DLC,Pessoal,PrintWay,14245.32,Pendente,CC-DLC-10
D002913,2024-10-22,DGEO,Infraestruturas,EduSoft,64565.74,Pago,CC-DGEO-09
D002914,2026-01-28,DQ,Equipamento,EduSoft,47363.06,Pago,CC-DQ-05
D002915,2024-12-17,DCM,Pessoal,MedSupply,11916.82,Pendente,CC-DCM-02
D002916,2025-07-24,DLC,Bolsas,Global Office,551.0,Pago,CC-DLC-03
D002917,2024-12-16,DCM,Pessoal,MedSupply,12720.09,Pago,CC-DCM-08
D002918,2024-06-07,DQ,Infraestruturas,MedSupply,12931.36,Pendente,CC-DQ-08
D002919,2025-06-20,DEP,Equipamento,GreenEnergy,44046.21,Pago,CC-DEP-06
D002920,2024-04-16,DGEO,Viagens,TechVision,12942.54,Pago,CC-DGEO-03
D002921,2026-03-02,DBIO,Pessoal,DataCloud,16593.28,Pago,CC-DBIO-01
D002922,2026-02-11,DCM,Infraestruturas,PrintWay,58822.92,Pendente,CC-DCM-03
D002923,2024-08-01,DF,Equipamento,TechVision,36150.66,Pago,CC-DF-02
D002924,2024-01-21,DEP,Serviços Externos,EduSoft,14812.92,Pago,CC-DEP-07
D002925,2025-01-03,DEP,Investigação,IberTravel,10608.81,Pago,CC-DEP-03
D002926,2025-04-09,DBIO,Infraestruturas,DataCloud,26988.64,Pago,CC-DBIO-11
D002927,2025-05-06,DEGEIT,Bolsas,TechVision,5240.27,Pago,CC-DEGEIT-07
D002928,2025-04-25,DETI,Bolsas,EduSoft,17245.67,Pago,CC-DETI-06
D002929,2024-03-03,DCM,Investigação,GreenEnergy,4141.34,Pago,CC-DCM-11
D002930,2025-05-07,DQ,Equipamento,PrintWay,30571.43,Pago,CC-DQ-04
D002931,2024-12-01,DBIO,Serviços Externos,PrintWay,9921.49,Pago,CC-DBIO-10
D002932,2025-05-03,DEP,Manutenção,GreenEnergy,909.54,Pago,CC-DEP-12
D002933,2025-03-31,DBIO,Serviços Externos,TechVision,5763.49,Pago,CC-DBIO-12
D002934,2024-03-16,DMAT,Equipamento,MedSupply,21039.15,Pago,CC-DMAT-12
D002935,2024-04-27,DETI,Viagens,Global Office,2499.78,Pago,CC-DETI-03
D002936,2025-08-14,DEP,Serviços Externos,DataCloud,11469.85,Pago,CC-DEP-09
D002937,2024-12-16,DGEO,Viagens,PrintWay,14992.02,Pago,CC-DGEO-03
D002938,2024-01-20,DETI,Pessoal,EduSoft,12435.44,Pago,CC-DETI-05
D002939,2025-05-09,DGEO,Investigação,MedSupply,15338.04,Pago,CC-DGEO-02
D002940,2024-01-15,DCM,Infraestruturas,TechVision,40052.57,Pago,CC-DCM-01
D002941,2024-08-14,DQ,Serviços Externos,MedSupply,15237.47,Pago,CC-DQ-04
D002942,2025-02-11,DMAT,Viagens,MedSupply,2431.85,Pago,CC-DMAT-12
D002943,2025-10-13,DBIO,Bolsas,PrintWay,17794.94,Pago,CC-DBIO-05
D002944,2025-04-29,DETI,Infraestruturas,PrintWay,32231.13,Pago,CC-DETI-07
D002945,2025-01-17,DF,Viagens,LabInstruments,17538.52,Pago,CC-DF-03
D002946,2024-08-29,DMAT,Serviços Externos,PrintWay,15880.38,Pago,CC-DMAT-04
D002947,2024-10-06,DGEO,Viagens,DataCloud,16244.57,Anulado,CC-DGEO-02
D002948,2024-06-07,DQ,Pessoal,EduSoft,317.81,Pendente,CC-DQ-01
D002949,2025-01-24,DF,Manutenção,LabInstruments,7402.49,Pendente,CC-DF-07
D002950,2025-12-27,DMAT,Bolsas,PrintWay,14272.7,Pendente,CC-DMAT-06
D002951,2024-11-13,DMAT,Infraestruturas,TechVision,46258.35,Pago,CC-DMAT-05
D002952,2025-02-26,DCM,Bolsas,IberTravel,11616.98,Pago,CC-DCM-11
D002953,2025-05-19,DLC,Viagens,LabInstruments,17649.37,Pago,CC-DLC-05
D002954,2025-06-26,DBIO,Bolsas,TechVision,9083.98,Pendente,CC-DBIO-12
D002955,2025-10-15,DMAT,Pessoal,Global Office,13393.87,Pago,CC-DMAT-11
D002956,2025-08-03,DEP,Bolsas,TechVision,13605.03,Pago,CC-DEP-11
D002957,2024-09-10,DEGEIT,Serviços Externos,GreenEnergy,18498.22,Pago,CC-DEGEIT-02
D002958,2025-08-02,DGEO,Viagens,EduSoft,17408.79,Pago,CC-DGEO-03
D002959,2025-07-02,DETI,Pessoal,DataCloud,6166.84,Pago,CC-DETI-12
D002960,2025-05-09,DEGEIT,Manutenção,LabInstruments,275.16,Pago,CC-DEGEIT-06
D002961,2025-07-30,DBIO,Investigação,Campus Services,3796.49,Pago,CC-DBIO-09
D002962,2024-01-31,DETI,Equipamento,DataCloud,45904.2,Pendente,CC-DETI-09
D002963,2025-05-07,DF,Investigação,LabInstruments,741.77,Pendente,CC-DF-01
D002964,2025-08-11,DGEO,Investigação,PrintWay,1089.58,Pago,CC-DGEO-05
D002965,2025-04-01,DQ,Equipamento,Campus Services,39534.62,Pago,CC-DQ-11
D002966,2025-05-04,DETI,Pessoal,LabInstruments,11502.9,Pendente,CC-DETI-08
D002967,2025-06-04,DEGEIT,Investigação,EduSoft,1720.25,Pago,CC-DEGEIT-10
D002968,2024-02-03,DF,Equipamento,TechVision,3324.49,Pago,CC-DF-04
D002969,2025-07-07,DLC,Serviços Externos,TechVision,5140.05,Pago,CC-DLC-11
D002970,2024-12-11,DEGEIT,Infraestruturas,LabInstruments,53178.91,Pago,CC-DEGEIT-12
D002971,2024-05-24,DMAT,Investigação,MedSupply,7320.56,Pago,CC-DMAT-01
D002972,2025-09-03,DGEO,Bolsas,TechVision,1887.79,Pago,CC-DGEO-07
D002973,2024-06-25,DETI,Infraestruturas,PrintWay,25713.13,Pago,CC-DETI-01
D002974,2026-03-24,DQ,Serviços Externos,MedSupply,7991.56,Pendente,CC-DQ-09
D002975,2024-05-22,DQ,Equipamento,Campus Services,36463.48,Pago,CC-DQ-08
D002976,2026-02-26,DMAT,Viagens,Global Office,9808.23,Pendente,CC-DMAT-05
D002977,2026-03-29,DEP,Manutenção,GreenEnergy,3819.96,Pago,CC-DEP-05
D002978,2025-11-17,DGEO,Serviços Externos,MedSupply,16290.86,Pago,CC-DGEO-08
D002979,2024-02-12,DMAT,Infraestruturas,MedSupply,31963.48,Pendente,CC-DMAT-01
D002980,2025-04-29,DLC,Investigação,PrintWay,12057.21,Pago,CC-DLC-01
D002981,2024-02-07,DLC,Manutenção,LabInstruments,17245.99,Pago,CC-DLC-12
D002982,2025-11-21,DETI,Manutenção,IberTravel,11370.4,Pago,CC-DETI-08
D002983,2024-01-24,DF,Serviços Externos,GreenEnergy,10286.4,Pago,CC-DF-02
D002984,2025-06-14,DCM,Equipamento,LabInstruments,46785.07,Pago,CC-DCM-04
D002985,2024-09-10,DLC,Investigação,PrintWay,13716.04,Pendente,CC-DLC-12
D002986,2025-11-27,DETI,Infraestruturas,LabInstruments,17254.02,Pago,CC-DETI-09
D002987,2025-11-03,DF,Serviços Externos,Campus Services,5577.66,Pago,CC-DF-06
D002988,2026-02-26,DCM,Serviços Externos,GreenEnergy,7092.56,Pago,CC-DCM-08
D002989,2026-02-04,DQ,Investigação,GreenEnergy,4364.7,Pago,CC-DQ-03
D002990,2026-02-05,DQ,Equipamento,GreenEnergy,62733.86,Pago,CC-DQ-09
D002991,2024-03-02,DQ,Investigação,PrintWay,18477.44,Pendente,CC-DQ-04
D002992,2024-08-16,DMAT,Equipamento,Global Office,42177.78,Pago,CC-DMAT-10
D002993,2025-02-08,DEGEIT,Equipamento,LabInstruments,13145.98,Pago,CC-DEGEIT-11
D002994,2024-03-06,DQ,Viagens,DataCloud,18204.18,Pago,CC-DQ-07
D002995,2024-11-02,DEGEIT,Serviços Externos,GreenEnergy,393.72,Pendente,CC-DEGEIT-07
D002996,2024-01-31,DEP,Viagens,MedSupply,932.99,Pago,CC-DEP-02
D002997,2025-07-25,DEP,Infraestruturas,TechVision,58151.2,Pago,CC-DEP-06
D002998,2024-02-19,DLC,Equipamento,PrintWay,4199.58,Pago,CC-DLC-11
D002999,2024-09-10,DGEO,Investigação,PrintWay,13607.72,Pendente,CC-DGEO-09
D003000,2024-04-05,DGEO,Viagens,MedSupply,16834.89,Pendente,CC-DGEO-08
D003001,2024-03-30,DF,Viagens,DataCloud,8609.98,Pago,CC-DF-07
D003002,2024-01-05,DQ,Serviços Externos,PrintWay,6343.49,Pago,CC-DQ-01
D003003,2024-06-13,DLC,Investigação,EduSoft,1314.57,Pago,CC-DLC-04
D003004,2025-01-01,DGEO,Viagens,PrintWay,14531.86,Pago,CC-DGEO-09
D003005,2025-07-13,DMAT,Manutenção,DataCloud,17209.9,Pago,CC-DMAT-02
D003006,2025-03-23,DMAT,Pessoal,Campus Services,17724.24,Pago,CC-DMAT-08
D003007,2024-07-03,DMAT,Equipamento,GreenEnergy,38801.49,Pago,CC-DMAT-06
D003008,2024-01-13,DETI,Bolsas,GreenEnergy,11593.77,Pago,CC-DETI-02
D003009,2025-09-30,DBIO,Manutenção,PrintWay,4233.97,Pendente,CC-DBIO-01
D003010,2024-07-07,DBIO,Equipamento,LabInstruments,58514.65,Pago,CC-DBIO-02
D003011,2024-12-26,DLC,Investigação,TechVision,12760.46,Pago,CC-DLC-10
D003012,2025-05-27,DBIO,Bolsas,EduSoft,12802.42,Pago,CC-DBIO-06
D003013,2025-09-21,DEGEIT,Bolsas,LabInstruments,13888.09,Pago,CC-DEGEIT-04
D003014,2025-02-27,DF,Investigação,DataCloud,9268.84,Pago,CC-DF-11
D003015,2025-12-07,DLC,Viagens,PrintWay,391.31,Anulado,CC-DLC-01
D003016,2025-09-18,DF,Serviços Externos,LabInstruments,2599.27,Pago,CC-DF-01
D003017,2025-08-04,DEGEIT,Infraestruturas,Campus Services,55855.86,Pago,CC-DEGEIT-08
D003018,2025-07-17,DETI,Viagens,DataCloud,12520.19,Pago,CC-DETI-08
D003019,2025-04-20,DETI,Viagens,TechVision,1889.55,Pago,CC-DETI-04
D003020,2025-07-03,DCM,Infraestruturas,IberTravel,49189.65,Pago,CC-DCM-11
D003021,2025-03-05,DEP,Manutenção,LabInstruments,10686.43,Pago,CC-DEP-12
D003022,2026-02-04,DQ,Infraestruturas,PrintWay,43353.43,Pendente,CC-DQ-05
D003023,2025-07-27,DGEO,Pessoal,Campus Services,16310.56,Anulado,CC-DGEO-06
D003024,2025-04-22,DQ,Bolsas,PrintWay,4602.88,Pago,CC-DQ-06
D003025,2025-12-01,DF,Investigação,LabInstruments,1583.75,Pago,CC-DF-05
D003026,2025-08-03,DEGEIT,Manutenção,Global Office,13591.14,Pago,CC-DEGEIT-01
D003027,2025-05-31,DEP,Viagens,PrintWay,5145.21,Pago,CC-DEP-06
D003028,2025-05-02,DBIO,Viagens,Campus Services,18220.19,Pago,CC-DBIO-04
D003029,2026-03-22,DQ,Pessoal,Global Office,12517.09,Pago,CC-DQ-09
D003030,2025-08-28,DETI,Bolsas,Campus Services,13997.5,Pago,CC-DETI-03
D003031,2025-10-27,DGEO,Pessoal,Campus Services,11043.3,Pago,CC-DGEO-07
D003032,2024-05-20,DBIO,Manutenção,TechVision,17061.69,Pago,CC-DBIO-08
D003033,2025-06-18,DCM,Pessoal,TechVision,8492.31,Pendente,CC-DCM-03
D003034,2025-11-30,DEGEIT,Pessoal,PrintWay,669.14,Pago,CC-DEGEIT-12
D003035,2025-09-05,DBIO,Infraestruturas,LabInstruments,18481.74,Pago,CC-DBIO-03
D003036,2025-02-13,DEGEIT,Investigação,Global Office,4119.13,Pago,CC-DEGEIT-07
D003037,2025-07-10,DEP,Serviços Externos,Global Office,17606.17,Pago,CC-DEP-12
D003038,2024-10-10,DMAT,Bolsas,PrintWay,7444.23,Pago,CC-DMAT-08
D003039,2025-03-06,DCM,Pessoal,GreenEnergy,3045.14,Pago,CC-DCM-08
D003040,2026-03-28,DEGEIT,Manutenção,EduSoft,727.8,Pago,CC-DEGEIT-07
D003041,2026-02-23,DQ,Bolsas,Campus Services,9465.66,Pendente,CC-DQ-05
D003042,2024-07-23,DLC,Pessoal,EduSoft,15422.56,Pago,CC-DLC-11
D003043,2025-05-12,DQ,Bolsas,TechVision,14396.29,Pago,CC-DQ-06
D003044,2024-04-09,DBIO,Bolsas,EduSoft,2565.29,Pago,CC-DBIO-03
D003045,2025-02-05,DMAT,Pessoal,LabInstruments,17077.54,Pago,CC-DMAT-12
D003046,2025-05-13,DQ,Investigação,IberTravel,6640.39,Pago,CC-DQ-11
D003047,2024-04-26,DETI,Infraestruturas,Global Office,7199.91,Pago,CC-DETI-10
D003048,2025-06-16,DEP,Viagens,IberTravel,13195.04,Pago,CC-DEP-06
D003049,2024-09-20,DETI,Viagens,PrintWay,1417.04,Pago,CC-DETI-05
D003050,2025-10-09,DGEO,Serviços Externos,PrintWay,2852.7,Pago,CC-DGEO-02
D003051,2024-03-27,DGEO,Infraestruturas,LabInstruments,61180.62,Pago,CC-DGEO-08
D003052,2024-01-10,DEP,Bolsas,DataCloud,2206.18,Pago,CC-DEP-02
D003053,2025-01-02,DMAT,Viagens,Campus Services,181.03,Pago,CC-DMAT-01
D003054,2024-08-23,DEGEIT,Investigação,TechVision,2459.17,Pago,CC-DEGEIT-07
D003055,2024-10-17,DEGEIT,Manutenção,Campus Services,13418.72,Pago,CC-DEGEIT-04
D003056,2025-07-31,DGEO,Manutenção,Campus Services,16346.79,Pago,CC-DGEO-03
D003057,2024-01-19,DBIO,Bolsas,LabInstruments,9299.11,Pago,CC-DBIO-05
D003058,2025-11-12,DCM,Investigação,DataCloud,12163.79,Pago,CC-DCM-06
D003059,2024-10-09,DGEO,Investigação,TechVision,14964.21,Pago,CC-DGEO-07
D003060,2025-08-25,DQ,Bolsas,IberTravel,1482.15,Pago,CC-DQ-06
D003061,2025-03-30,DMAT,Infraestruturas,Global Office,15993.12,Pago,CC-DMAT-02
D003062,2025-08-13,DBIO,Investigação,IberTravel,15914.72,Pendente,CC-DBIO-08
D003063,2024-07-22,DLC,Equipamento,EduSoft,49238.53,Pendente,CC-DLC-02
D003064,2025-03-24,DGEO,Serviços Externos,MedSupply,17478.1,Pago,CC-DGEO-02
D003065,2024-08-25,DETI,Equipamento,Global Office,6569.68,Pendente,CC-DETI-05
D003066,2024-02-14,DCM,Manutenção,Global Office,4241.79,Pendente,CC-DCM-09
D003067,2026-03-12,DBIO,Manutenção,TechVision,12289.02,Pago,CC-DBIO-06
D003068,2025-01-01,DGEO,Pessoal,PrintWay,3262.85,Pago,CC-DGEO-10
D003069,2025-03-05,DCM,Manutenção,MedSupply,7343.08,Pago,CC-DCM-04
D003070,2026-02-03,DEGEIT,Serviços Externos,DataCloud,6094.61,Pago,CC-DEGEIT-05
D003071,2025-08-18,DCM,Equipamento,MedSupply,62353.8,Pago,CC-DCM-10
D003072,2024-06-28,DGEO,Viagens,MedSupply,3740.48,Anulado,CC-DGEO-05
D003073,2024-11-12,DCM,Pessoal,DataCloud,907.48,Pendente,CC-DCM-07
D003074,2024-09-19,DF,Serviços Externos,PrintWay,1560.86,Pago,CC-DF-02
D003075,2024-07-22,DQ,Serviços Externos,DataCloud,3444.93,Pendente,CC-DQ-05
D003076,2024-06-05,DEGEIT,Viagens,MedSupply,16928.28,Pago,CC-DEGEIT-05
D003077,2025-03-21,DEGEIT,Investigação,EduSoft,17457.58,Pago,CC-DEGEIT-08
D003078,2024-08-29,DQ,Pessoal,PrintWay,12794.06,Pago,CC-DQ-01
D003079,2026-02-18,DQ,Pessoal,TechVision,2731.42,Pago,CC-DQ-03
D003080,2024-07-28,DGEO,Manutenção,TechVision,5644.8,Pago,CC-DGEO-12
D003081,2024-02-29,DEP,Investigação,EduSoft,11331.14,Pago,CC-DEP-12
D003082,2026-03-21,DLC,Manutenção,PrintWay,5131.67,Pago,CC-DLC-11
D003083,2024-11-27,DBIO,Infraestruturas,Global Office,50102.3,Pago,CC-DBIO-07
D003084,2024-11-21,DBIO,Investigação,MedSupply,3865.94,Pago,CC-DBIO-02
D003085,2024-06-08,DGEO,Serviços Externos,Global Office,4422.46,Pago,CC-DGEO-02
D003086,2024-07-04,DF,Pessoal,Campus Services,1627.39,Pendente,CC-DF-12
D003087,2025-06-18,DQ,Bolsas,PrintWay,2686.26,Pago,CC-DQ-03
D003088,2025-04-05,DGEO,Manutenção,PrintWay,6236.67,Pago,CC-DGEO-12
D003089,2024-06-30,DCM,Manutenção,MedSupply,16625.91,Pago,CC-DCM-12
D003090,2026-02-23,DMAT,Infraestruturas,GreenEnergy,10904.85,Pago,CC-DMAT-09
D003091,2024-06-09,DMAT,Equipamento,Campus Services,47751.92,Pago,CC-DMAT-06
D003092,2024-07-10,DQ,Bolsas,EduSoft,8455.48,Pago,CC-DQ-01
D003093,2024-03-08,DGEO,Equipamento,IberTravel,26074.74,Pago,CC-DGEO-01
D003094,2025-03-06,DGEO,Infraestruturas,Campus Services,51340.35,Pago,CC-DGEO-04
D003095,2026-01-05,DBIO,Investigação,GreenEnergy,6218.2,Pago,CC-DBIO-10
D003096,2025-12-28,DQ,Viagens,GreenEnergy,13185.66,Pago,CC-DQ-06
D003097,2025-11-23,DLC,Equipamento,EduSoft,31130.51,Pago,CC-DLC-02
D003098,2024-03-15,DQ,Pessoal,GreenEnergy,17737.12,Pago,CC-DQ-11
D003099,2025-02-02,DF,Viagens,Campus Services,6668.46,Pago,CC-DF-12
D003100,2025-02-28,DETI,Manutenção,DataCloud,7116.61,Pago,CC-DETI-11
D003101,2026-02-09,DCM,Infraestruturas,PrintWay,27290.43,Pago,CC-DCM-09
D003102,2026-03-04,DF,Pessoal,IberTravel,1953.81,Pago,CC-DF-12
D003103,2024-04-01,DEGEIT,Bolsas,EduSoft,13919.87,Pago,CC-DEGEIT-04
D003104,2025-06-12,DBIO,Bolsas,Global Office,16302.32,Pendente,CC-DBIO-12
D003105,2024-03-25,DLC,Serviços Externos,LabInstruments,14528.83,Pago,CC-DLC-12
D003106,2025-07-15,DF,Pessoal,Global Office,10568.43,Pendente,CC-DF-05
D003107,2025-10-12,DQ,Investigação,Global Office,16588.22,Pago,CC-DQ-04
D003108,2025-06-24,DEGEIT,Infraestruturas,TechVision,31885.11,Pago,CC-DEGEIT-03
D003109,2025-10-01,DGEO,Investigação,IberTravel,322.31,Pago,CC-DGEO-08
D003110,2026-01-25,DCM,Serviços Externos,PrintWay,8181.69,Pago,CC-DCM-08
D003111,2024-01-14,DBIO,Serviços Externos,Global Office,11697.8,Pago,CC-DBIO-07
D003112,2025-03-20,DQ,Bolsas,IberTravel,12827.7,Pendente,CC-DQ-03
D003113,2025-10-16,DEGEIT,Pessoal,TechVision,9925.33,Pago,CC-DEGEIT-06
D003114,2024-11-30,DMAT,Bolsas,EduSoft,17130.36,Pago,CC-DMAT-05
D003115,2024-11-08,DLC,Viagens,GreenEnergy,5239.7,Pago,CC-DLC-04
D003116,2024-11-18,DBIO,Viagens,EduSoft,16346.08,Pendente,CC-DBIO-12
D003117,2025-06-28,DMAT,Viagens,MedSupply,3723.93,Pendente,CC-DMAT-07
D003118,2024-07-04,DGEO,Serviços Externos,IberTravel,7307.33,Pago,CC-DGEO-08
D003119,2024-04-08,DCM,Investigação,Global Office,1168.37,Pago,CC-DCM-08
D003120,2026-03-02,DGEO,Infraestruturas,EduSoft,60882.3,Pago,CC-DGEO-06
D003121,2024-11-20,DEP,Manutenção,TechVision,15407.79,Pago,CC-DEP-09
D003122,2025-01-01,DCM,Investigação,Global Office,11451.19,Pago,CC-DCM-11
D003123,2024-12-18,DF,Pessoal,Global Office,957.91,Pago,CC-DF-05
D003124,2025-12-03,DQ,Serviços Externos,Global Office,6787.24,Pago,CC-DQ-02
D003125,2026-01-31,DCM,Pessoal,MedSupply,9365.95,Pago,CC-DCM-07
D003126,2025-09-07,DF,Bolsas,DataCloud,9052.91,Anulado,CC-DF-07
D003127,2025-08-01,DEGEIT,Manutenção,EduSoft,5375.09,Pago,CC-DEGEIT-10
D003128,2025-09-14,DF,Manutenção,LabInstruments,2257.16,Pago,CC-DF-01
D003129,2024-05-25,DEP,Pessoal,LabInstruments,17356.29,Pago,CC-DEP-02
D003130,2024-10-16,DF,Serviços Externos,Global Office,12793.38,Pago,CC-DF-05
D003131,2025-06-12,DQ,Equipamento,DataCloud,64221.86,Pago,CC-DQ-08
D003132,2026-02-09,DEGEIT,Pessoal,LabInstruments,7822.95,Pendente,CC-DEGEIT-07
D003133,2024-10-21,DETI,Equipamento,MedSupply,48502.08,Pago,CC-DETI-12
D003134,2025-10-13,DEGEIT,Pessoal,Campus Services,13426.27,Pago,CC-DEGEIT-08
D003135,2025-01-17,DEGEIT,Pessoal,EduSoft,10711.44,Anulado,CC-DEGEIT-07
D003136,2025-10-16,DETI,Pessoal,TechVision,12353.34,Pago,CC-DETI-10
D003137,2024-08-17,DEGEIT,Serviços Externos,MedSupply,15740.48,Anulado,CC-DEGEIT-02
D003138,2025-10-01,DEP,Serviços Externos,TechVision,8896.43,Pago,CC-DEP-12
D003139,2025-04-20,DEGEIT,Manutenção,DataCloud,17145.42,Pago,CC-DEGEIT-11
D003140,2025-02-26,DLC,Equipamento,Campus Services,61935.59,Pago,CC-DLC-10
D003141,2025-03-10,DQ,Viagens,PrintWay,8072.8,Pago,CC-DQ-04
D003142,2025-04-28,DCM,Investigação,GreenEnergy,7818.33,Pago,CC-DCM-02
D003143,2025-08-25,DBIO,Equipamento,GreenEnergy,17098.1,Pago,CC-DBIO-02
D003144,2025-12-12,DQ,Investigação,IberTravel,16125.48,Pendente,CC-DQ-05
D003145,2025-05-11,DETI,Serviços Externos,PrintWay,13552.52,Pendente,CC-DETI-05
